Section I - Assets,Foreign Currency,Total Currency,P_Tags
(B) Of which: NHA MBS pooled and unsold,0,181451718,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(C) Uninsured,85192427,593258260,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(D) Reverse Mortgages,0,1886106,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(ii) Non-residential,45058608,109008690,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",2881527,72295435,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",7856283,15817703,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(a) Insurance-related assets,206727,5416467,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(b) Accrued interest,4300270,8755725,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(c) Prepaid and deferred charges,1502214,5523221,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(d) Goodwill,32764639,44504706,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(i) with definite lives,5573085,14521993,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(ii) with indefinite lives,199695,2884479,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(f) Deferred tax assets,4618970,10040864,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(g) Derivatives related amounts,342014281,263392917,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,9564297,18383915,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(i) Interests in associates and joint ventures,14854988,17060198,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
(j) Other,44782676,98340107,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
Total  Assets,2478019145,5157366428,"Total All Banks, As At February 28, 2017, (in thousands of dollars), Total All Banks, As At February 28, 2017, (in thousands of dollars)"
