Section I - Assets,Foreign Currency,Total Currency,P_Tags
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(A) Insured,653916,549103147,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,170061055,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(C) Uninsured,56602018,419399970,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(D) Reverse Mortgages,0,1174959,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(ii) Non-residential,25759748,72744933,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",1091890,59677502,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",6481212,14279172,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(a) Insurance-related assets,89640,4851756,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(b) Accrued interest,2585779,7439261,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(c) Prepaid and deferred charges,1746788,5521358,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(d) Goodwill,24146824,35564352,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(i) with definite lives,3415788,10065316,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(ii) with indefinite lives,30045,2759851,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(f) Deferred tax assets,5203594,9412944,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(g) Derivatives related amounts,239210051,217612359,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,6896871,11210922,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(i) Interests in associates and joint ventures,9936015,15027741,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
(j) Other,9979508,59793843,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
Total  Assets,1502680442,3886271698,"Total All Banks, As At October 31, 2013, (in thousands of dollars), Total All Banks, As At October 31, 2013, (in thousands of dollars)"
