Section I - Assets,Foreign Currency,Total Currency,P_Tags
"(a) Non-Mortgage Loans, less allowance for impairment","(a) Non-Mortgage Loans, less allowance for impairment","(a) Non-Mortgage Loans, less allowance for impairment","Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",9056424,11182869,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(ii) To regulated financial institutions,52792210,60356656,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",5147,4097531,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(iv) To foreign governments,17324059,17361731,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(v) Lease receivables,7660008,18231541,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(vi) To individuals for non-business purposes,96030430,553699501,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
Of (A) Secured by residential property,23765922,230824770,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
which: (B) Secured by other than residential property,44701504,122683589,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(vii) Reverse repurchase agreements,358602707,519506165,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(viii) To individuals and others for business purposes,316567937,555085721,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
Of (A) Secured by residential property,10633259,25831641,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
which: (B) Secured by other than residential property,169666152,319671582,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(A) Insured,928109,540285113,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,169539646,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(C) Uninsured,67531520,499973123,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(D) Reverse Mortgages,0,1464571,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(ii) Non-residential,30976660,86012563,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",1160278,76898837,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",8554632,16362832,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(a) Insurance-related assets,136681,5517082,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(b) Accrued interest,3204525,7208997,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(c) Prepaid and deferred charges,1381189,4655972,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(d) Goodwill,28703382,40599766,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(i) with definite lives,3696179,11412788,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(ii) with indefinite lives,228254,2951569,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(f) Deferred tax assets,6114637,11498260,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(g) Derivatives related amounts,416594811,267844155,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,6170379,10968642,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(i) Interests in associates and joint ventures,14014507,16548091,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
(j) Other,28250374,83281643,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
Total  Assets,2209703103,4619869239,"Total All Banks, As At June 30, 2015, (in thousands of dollars), Total All Banks, As At June 30, 2015, (in thousands of dollars)"
