Section I - Assets,Foreign Currency,Total Currency,P_Tags
(iv) To foreign governments,12481121,12513289,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(v) Lease receivables,6449907,16234793,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(vi) To individuals for non-business purposes,82297430,529792504,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
Of (A) Secured by residential property,20972605,226374173,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
which: (B) Secured by other than residential property,38239209,106628637,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(vii) Reverse repurchase agreements,275817569,418826997,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(viii) To individuals and others for business purposes,252139263,471974753,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
Of (A) Secured by residential property,6490042,18880608,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
which: (B) Secured by other than residential property,129476081,269765047,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(A) Insured,745335,548540765,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,176074468,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(C) Uninsured,59623730,444892856,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(D) Reverse Mortgages,0,1298548,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(ii) Non-residential,26717337,78028238,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",713688,66148922,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",6681027,14303724,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(a) Insurance-related assets,115195,4845917,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(b) Accrued interest,2655608,6892992,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(c) Prepaid and deferred charges,1201075,4990732,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(d) Goodwill,26063356,37600769,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(i) with definite lives,3650560,10936269,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(ii) with indefinite lives,211808,2938393,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(f) Deferred tax assets,5377993,10377734,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(g) Derivatives related amounts,222919140,208693057,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,5987431,10496557,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(i) Interests in associates and joint ventures,10767372,13787898,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
(j) Other,16459960,60136981,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
Total  Assets,1668344529,4124734568,"Total All Banks, As At July 31, 2014, (in thousands of dollars), Total All Banks, As At July 31, 2014, (in thousands of dollars)"
