Section I - Assets,Foreign Currency,Total Currency,P_Tags
Of (A) Secured by residential property,19750088,226250246,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
which: (B) Secured by other than residential property,33249005,94741351,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(vii) Reverse repurchase agreements,269550667,402776736,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(viii) To individuals and others for business purposes,212796096,411791191,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
Of (A) Secured by residential property,4239998,16731133,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
which: (B) Secured by other than residential property,112433292,240341701,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(A) Insured,495613,541166767,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,168732964,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(C) Uninsured,55696857,391281992,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(D) Reverse Mortgages,0,1110370,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(ii) Non-residential,23928639,67590790,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",885284,63189143,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",6391644,14106914,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(a) Insurance-related assets,110836,4786605,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(b) Accrued interest,2568598,7533657,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(c) Prepaid and deferred charges,2164815,5937550,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(d) Goodwill,23801429,35139793,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(i) with definite lives,3469035,9790711,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(ii) with indefinite lives,29879,2761819,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(f) Deferred tax assets,4570860,8722462,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(g) Derivatives related amounts,306719111,253434265,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,7916878,11942225,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(i) Interests in associates and joint ventures,9711034,14499662,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
(j) Other,8068247,66615927,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
Total  Assets,1606530294,3936571225,"Total All Banks, As At May 31, 2013, (in thousands of dollars), Total All Banks, As At May 31, 2013, (in thousands of dollars)"
