Section I - Assets,Foreign Currency,Total Currency,P_Tags
"(a) Non-Mortgage Loans, less allowance for impairment/expected credit losses","(a) Non-Mortgage Loans, less allowance for impairment/expected credit losses","(a) Non-Mortgage Loans, less allowance for impairment/expected credit losses","Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",3881122,4595904,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(ii) To regulated financial institutions,62174860,70214005,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",16865,4656167,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(iv) To foreign governments,22181856,22181856,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(v) Lease receivables,11570162,24046031,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(vi) To individuals for non-business purposes,113156130,610395120,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
Of (A) Secured by residential property,20626290,252139554,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
which: (B) Secured by other than residential property,48695091,152918538,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(vii) Reverse repurchase agreements,503745699,685420442,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(viii) To individuals and others for business purposes,441600924,753473227,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
Of (A) Secured by residential property,5941654,32789000,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
which: (B) Secured by other than residential property,217524068,413608671,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment/expected credit losses","(b) Mortgages, less allowance for impairment/expected credit losses","(b) Mortgages, less allowance for impairment/expected credit losses","Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(A) Insured,968344,523515569,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,183577641,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(C) Uninsured,95958259,703452975,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(D) Reverse Mortgages,413315,2817477,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(ii) Non-residential,47121498,118440136,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for impairment/expected credit losses",1272402,82224196,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",6981651,14973696,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(a) Insurance-related assets,292725,5558087,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(b) Accrued interest,5595353,11098859,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(c) Prepaid and deferred charges,1630088,5890666,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(d) Goodwill,36193326,48095670,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(i) with definite lives,5705563,15388670,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(ii) with indefinite lives,214177,2898673,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(f) Deferred tax assets,3648811,9652016,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(g) Derivatives related amounts,376260306,249794681,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,8783008,17632989,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(i) Interests in associates and joint ventures,16102358,18132998,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
(j) Other,52681819,102551497,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
Total  Assets,2792244492,5549072550,"Total All Banks, As At March 31, 2018, (in thousands of dollars), Total All Banks, As At March 31, 2018, (in thousands of dollars)"
