Section I - Assets,Foreign Currency,Total Currency,P_Tags
(iv) To foreign governments,18100920,18137476,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(v) Lease receivables,7576481,18042796,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(vi) To individuals for non-business purposes,94006977,548908144,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
Of (A) Secured by residential property,23701833,230205763,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
which: (B) Secured by other than residential property,43875201,117295016,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(vii) Reverse repurchase agreements,330105950,492330354,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(viii) To individuals and others for business purposes,311872851,541729921,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
Of (A) Secured by residential property,9357972,24008728,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
which: (B) Secured by other than residential property,167274225,313479762,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(A) Insured,918223,541610849,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,173054282,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(C) Uninsured,67294062,489965066,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(D) Reverse Mortgages,0,1447484,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(ii) Non-residential,31022338,85402080,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",1038049,78543914,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",7755365,15551830,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(a) Insurance-related assets,114580,5511309,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(b) Accrued interest,3334750,8335202,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(c) Prepaid and deferred charges,1348458,4551109,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(d) Goodwill,28570779,40467162,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(i) with definite lives,3687049,11336874,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(ii) with indefinite lives,394396,2945387,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(f) Deferred tax assets,6017196,11329903,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(g) Derivatives related amounts,331742482,301419199,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,6975210,10783609,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(i) Interests in associates and joint ventures,13753695,16250179,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
(j) Other,44710737,91763576,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
Total  Assets,2094094765,4605995673,"Total All Banks, As At May 31, 2015, (in thousands of dollars), Total All Banks, As At May 31, 2015, (in thousands of dollars)"
