Section I - Assets,Foreign Currency,Total Currency,P_Tags
(B) Of which: NHA MBS pooled and unsold,0,131025792,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(C) Uninsured,139872506,1258500820,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(D) Reverse Mortgages,409258,6026503,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(ii) Non-residential,60489586,158027739,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",500120,91202183,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",13733107,32084477,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(a) Insurance-related assets,233751,10654363,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(b) Accrued interest,7998946,16472932,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(c) Prepaid and deferred charges,1469123,8190265,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(d) Goodwill,33997622,48934160,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(i) with definite lives,4687485,17066835,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(ii) with indefinite lives,38530,4923938,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(f) Deferred tax assets,4061129,6812487,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(g) Derivatives related amounts,73368629,355908480,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,17872686,28209740,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(i) Interests in associates and joint ventures,15808822,18263312,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
(j) Other,135439879,183697265,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
Total  Assets,3552422341,7877013038,"Total All Banks, As At July 31, 2022, (in thousands of dollars), Total All Banks, As At July 31, 2022, (in thousands of dollars)"
