Section I - Assets,Foreign Currency,Total Currency,P_Tags
(b) Accrued interest,2502839,7185935,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(c) Prepaid and deferred charges,1735180,5398838,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(d) Goodwill,21578948,31599288,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(i) with definite lives,3306698,8528968,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(ii) with indefinite lives,27584,2772124,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(f) Deferred tax assets,4793934,9675744,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(g) Derivatives related amounts,128778773,267578312,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,6854680,10159612,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(i) Interests in associates and joint ventures,8941946,12840902,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
(j) Other,18045353,50592291,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
Total  Assets,1281116721,3635290119,"Total All Banks, As At March 31, 2012, (in thousands of dollars), Total All Banks, As At March 31, 2012, (in thousands of dollars)"
