Section I - Assets,Foreign Currency,Total Currency,P_Tags
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(A) Insured,1366557,439550943,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,137275921,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(C) Uninsured,175766261,1323524291,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(D) Reverse Mortgages,382907,6558119,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(ii) Non-residential,86764645,185322412,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",461333,92877424,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",15526129,33918692,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(a) Insurance-related assets,250044,11432233,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(b) Accrued interest,13510552,24682070,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(c) Prepaid and deferred charges,2081967,8903482,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(d) Goodwill,48342356,63125145,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(i) with definite lives,9232195,21982267,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(ii) with indefinite lives,41046,4927973,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(f) Deferred tax assets,5481444,11005932,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(g) Derivatives related amounts,957913615,349965335,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,20157856,34381242,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(i) Interests in associates and joint ventures,15492396,18129148,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
(j) Other,156367235,204577554,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
Total  Assets,4865629797,8467147916,"Total All Banks, As At February 28, 2023, (in thousands of dollars), Total All Banks, As At February 28, 2023, (in thousands of dollars)"
