Section I - Assets,Foreign Currency,Total Currency,P_Tags
Of (A) Secured by residential property,4369222,16822656,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
which: (B) Secured by other than residential property,110864138,240526055,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(A) Insured,477970,543025989,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,158996549,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(C) Uninsured,54056554,382428159,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(D) Reverse Mortgages,0,1103917,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(ii) Non-residential,23035556,66470616,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",702522,61828154,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",6309222,14031950,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(a) Insurance-related assets,96010,4713305,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(b) Accrued interest,2487897,7050972,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(c) Prepaid and deferred charges,1778508,5498654,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(d) Goodwill,23273358,34619534,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(i) with definite lives,3421228,9677486,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(ii) with indefinite lives,29055,2760972,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(f) Deferred tax assets,4328931,8442763,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(g) Derivatives related amounts,30877110,274261544,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,5883786,9805391,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(i) Interests in associates and joint ventures,9785451,14567671,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
(j) Other,36086802,61223695,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
Total  Assets,1305930706,3866584666,"Total All Banks, As At April 30, 2013, (in thousands of dollars), Total All Banks, As At April 30, 2013, (in thousands of dollars)"
