Section I - Assets,Foreign Currency,Total Currency,P_Tags
(vii) Reverse repurchase agreements,270296779,417220897,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(viii) To individuals and others for business purposes,247004215,464741468,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
Of (A) Secured by residential property,5032504,16776230,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
which: (B) Secured by other than residential property,124917529,264002282,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(A) Insured,684274,542124650,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,178304391,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(C) Uninsured,59737604,433382200,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(D) Reverse Mortgages,0,1243595,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(ii) Non-residential,27704737,78270787,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",895048,64341036,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",6796377,14484683,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(a) Insurance-related assets,85011,4662953,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(b) Accrued interest,2717202,7162389,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(c) Prepaid and deferred charges,1140162,4828439,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(d) Goodwill,25515287,37043657,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(i) with definite lives,3513499,10535506,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(ii) with indefinite lives,31849,2759873,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(f) Deferred tax assets,5191583,10170746,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(g) Derivatives related amounts,162752555,219545124,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,6461935,13083700,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(i) Interests in associates and joint ventures,10364649,15860640,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
(j) Other,19017743,62482088,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
Total  Assets,1610254901,4106393661,"Total All Banks, As At March 31, 2014, (in thousands of dollars), Total All Banks, As At March 31, 2014, (in thousands of dollars)"
