Section I - Assets,Foreign Currency,Total Currency,P_Tags
"(a) Non-Mortgage Loans, less allowance for impairment","(a) Non-Mortgage Loans, less allowance for impairment","(a) Non-Mortgage Loans, less allowance for impairment","Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",12617583,14774569,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(ii) To regulated financial institutions,41312184,48043609,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",10934,4107830,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(iv) To foreign governments,10652999,10881590,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(v) Lease receivables,5844942,15112513,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(vi) To individuals for non-business purposes,75845410,516958282,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
Of (A) Secured by residential property,19492692,224618173,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
which: (B) Secured by other than residential property,34023329,98005446,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(vii) Reverse repurchase agreements,267188410,402650095,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(viii) To individuals and others for business purposes,215254358,422395640,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
Of (A) Secured by residential property,4317777,17206398,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
which: (B) Secured by other than residential property,110776443,242412620,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(A) Insured,631447,545820272,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,169075118,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(C) Uninsured,56303149,417978953,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(D) Reverse Mortgages,0,1159878,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(ii) Non-residential,23463598,70202349,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",987536,59535252,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",6424856,14115988,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(a) Insurance-related assets,83881,5077658,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(b) Accrued interest,2465927,6787611,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(c) Prepaid and deferred charges,1723148,5575121,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(d) Goodwill,23876552,35287221,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(i) with definite lives,3402243,9921140,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(ii) with indefinite lives,29684,2760164,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(f) Deferred tax assets,4978593,9108882,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(g) Derivatives related amounts,8353468,217517537,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,6451321,11106214,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(i) Interests in associates and joint ventures,9735298,14740743,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
(j) Other,35070739,62612437,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
Total  Assets,1343996505,3932394079,"Total All Banks, As At September 30, 2013, (in thousands of dollars), Total All Banks, As At September 30, 2013, (in thousands of dollars)"
