Section I - Assets,Foreign Currency,Total Currency,P_Tags
"(iii) To Canadian federal government, provinces, municipal or school corporations",8922,4492220,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(iv) To foreign governments,23265863,23321300,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(v) Lease receivables,11069853,21918767,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(vi) To individuals for non-business purposes,110475527,586825523,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
Of (A) Secured by residential property,22763898,237044574,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
which: (B) Secured by other than residential property,47269309,144664389,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(vii) Reverse repurchase agreements,413232448,590699873,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(viii) To individuals and others for business purposes,402785980,675674840,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
Of (A) Secured by residential property,9599860,30390266,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
which: (B) Secured by other than residential property,216919241,393262119,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(A) Insured,1073645,563588004,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,179289477,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(C) Uninsured,84714750,585876351,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(D) Reverse Mortgages,0,1849068,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(ii) Non-residential,44654758,106624813,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",2180820,69901225,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",8117336,16135689,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(a) Insurance-related assets,187057,5365517,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(b) Accrued interest,4431552,8734484,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(c) Prepaid and deferred charges,1422157,5682003,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(d) Goodwill,33035546,44755272,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(i) with definite lives,5618901,14440115,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(ii) with indefinite lives,200924,2885602,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(f) Deferred tax assets,6151963,12369785,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(g) Derivatives related amounts,514744249,303407112,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,7658086,15954147,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(i) Interests in associates and joint ventures,14874443,17240143,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
(j) Other,-46565646,89796108,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
Total  Assets,2583802457,5223315165,"Total All Banks, As At December 31, 2016, (in thousands of dollars), Total All Banks, As At December 31, 2016, (in thousands of dollars)"
