Section I - Assets,Foreign Currency,Total Currency,P_Tags
"(i) Call and other short loans to investment dealers and brokers, secured",6745539,7974570,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(ii) To regulated financial institutions,63383869,71767214,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",158699,6576463,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(iv) To foreign governments,20897517,20974245,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(v) Lease receivables,10653520,22043387,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(vi) To individuals for non-business purposes,105146641,598154564,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
Of (A) Secured by residential property,20654229,246568721,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
which: (B) Secured by other than residential property,44681384,144224218,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(vii) Reverse repurchase agreements,395054897,565846136,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(viii) To individuals and others for business purposes,414777159,704973755,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
Of (A) Secured by residential property,10204460,35831505,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
which: (B) Secured by other than residential property,195856794,372050748,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(A) Insured,927938,553135299,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,169667944,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(C) Uninsured,83746470,635086523,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(D) Reverse Mortgages,0,2060723,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(ii) Non-residential,43883373,109803121,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",2519542,80522643,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",6963533,14854751,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(a) Insurance-related assets,227826,5475734,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(b) Accrued interest,4476257,8980441,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(c) Prepaid and deferred charges,1517433,5653667,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(d) Goodwill,34484728,46260266,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(i) with definite lives,5472706,14719991,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(ii) with indefinite lives,196920,2881458,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(f) Deferred tax assets,4719989,10525369,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(g) Derivatives related amounts,-683842,291508175,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,9388278,20618460,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(i) Interests in associates and joint ventures,14438336,16642584,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
(j) Other,62840722,95056254,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
Total  Assets,2136860545,5213897696,"Total All Banks, As At July 31, 2017, (in thousands of dollars), Total All Banks, As At July 31, 2017, (in thousands of dollars)"
