Section I - Assets,Foreign Currency,Total Currency,P_Tags
(ii) Non-residential,57768914,152110866,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",721276,100326265,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",13980159,32014504,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(a) Insurance-related assets,286323,11134205,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(b) Accrued interest,5214813,10985037,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(c) Prepaid and deferred charges,1604986,7780626,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(d) Goodwill,33841198,48744559,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(i) with definite lives,4868291,16438506,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(ii) with indefinite lives,38062,4923968,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(f) Deferred tax assets,3801249,8905742,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(g) Derivatives related amounts,185600796,278574683,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,12845912,21611707,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(i) Interests in associates and joint ventures,17411148,19906997,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
(j) Other,79086158,136096422,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
Total  Assets,3707290932,7752981429,"Total All Banks, As At December 31, 2021, (in thousands of dollars), Total All Banks, As At December 31, 2021, (in thousands of dollars)"
