Section I - Assets,Foreign Currency,Total Currency,P_Tags
(ii) To regulated financial institutions,88079002,97330575,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",11604,4615570,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(iv) To foreign governments,23486382,23486382,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(v) Lease receivables,14485148,31162274,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(vi) To individuals for non-business purposes,117748429,637440700,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,16795179,270860133,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
which: (B) Secured by other than residential property,57206198,172219114,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(vii) Reverse repurchase agreements,628040611,850813704,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(viii) To individuals and others for business purposes,545700612,928373275,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
Of (A) Secured by residential property,6887786,36210487,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
which: (B) Secured by other than residential property,266964683,487921457,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(A) Insured,1407647,486207650,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,163639784,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(C) Uninsured,120462377,976604694,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(D) Reverse Mortgages,500424,4490228,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(ii) Non-residential,58904572,146286871,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",1356046,88953979,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",14522415,32608500,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(a) Insurance-related assets,278412,10310496,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(b) Accrued interest,5599311,11639578,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(c) Prepaid and deferred charges,1481234,7583666,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(d) Goodwill,35840414,50061591,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(i) with definite lives,5201696,16255075,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(ii) with indefinite lives,209099,5088652,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(f) Deferred tax assets,3339380,10982049,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(g) Derivatives related amounts,-111147743,362702506,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,10373530,22622135,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(i) Interests in associates and joint ventures,17515027,19955309,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
(j) Other,100506023,125606095,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
Total  Assets,3069500337,7318719406,"Total All Banks, As At December 31, 2020, (in thousands of dollars), Total All Banks, As At December 31, 2020, (in thousands of dollars)"
