Section I - Assets,Foreign Currency,Total Currency,P_Tags
"4. Customers' liability under acceptances, less allowance for expected credit losses",2056133,95339343,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",7352463,16408814,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(a) Insurance-related assets,299230,8868628,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(b) Accrued interest,7382433,14268913,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(c) Prepaid and deferred charges,1825843,7058246,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(d) Goodwill,37856405,51887612,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(i) with definite lives,5773968,16704296,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(ii) with indefinite lives,196908,5074389,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(f) Deferred tax assets,3874482,9353623,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(g) Derivatives related amounts,547010890,291241581,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,8811063,18480535,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(i) Interests in associates and joint ventures,18730419,20345263,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
(j) Other,29531020,128624277,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
Total  Assets,3309718357,6282983263,"Total All Banks, As At August 31, 2019, (in thousands of dollars), Total All Banks, As At August 31, 2019, (in thousands of dollars)"
