Section I - Assets,Foreign Currency,Total Currency,P_Tags
(vi) To individuals for non-business purposes,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
Of (A) Secured by residential property,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
which: (B) Secured by other than residential property,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(vii) Reverse repurchase agreements,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(viii) To individuals and others for business purposes,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
Of (A) Secured by residential property,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
which: (B) Secured by other than residential property,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(i) Residential,(i) Residential,(i) Residential,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(A) Insured,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(B) Of which: NHA MBS pooled and unsold,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(C) Uninsured,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(D) Reverse Mortgages,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(ii) Non-residential,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
"5. Land, buildings, and equipment, less accumulated depreciation",0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(a) Insurance-related assets,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(b) Accrued interest,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(c) Prepaid and deferred charges,0,26,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(d) Goodwill,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(i) with definite lives,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(ii) with indefinite lives,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(f) Deferred tax assets,0,218,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(g) Derivatives related amounts,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(i) Interests in associates and joint ventures,0,0,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
(j) Other,0,29399,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
Total  Assets,589543,5600177,"As At October 31, 2022, (in thousands of dollars), ADS Canadian Bank (Inactive Dec 21, 2022)"
