Section I - Assets,Foreign Currency,Total Currency,P_Tags
"(iii) To Canadian federal government, provinces, municipal or school corporations",381706,4960838,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(iv) To foreign governments,19556302,19610549,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(v) Lease receivables,9665930,20095285,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(vi) To individuals for non-business purposes,103412669,566163610,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
Of (A) Secured by residential property,22505640,230487670,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
which: (B) Secured by other than residential property,46689839,142710079,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(vii) Reverse repurchase agreements,335977099,524325263,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(viii) To individuals and others for business purposes,384701667,638234994,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
Of (A) Secured by residential property,8579256,24538804,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
which: (B) Secured by other than residential property,195131894,347285141,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
"(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","(b) Mortgages, less allowance for impairment","Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(A) Insured,939031,573266890,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,175843356,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(C) Uninsured,76097126,518788784,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(D) Reverse Mortgages,0,1648831,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(ii) Non-residential,40081113,99586050,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowances for impairment",1558187,79242087,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",8370978,16412766,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
6. Other assets,6. Other assets,6. Other assets,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(a) Insurance-related assets,78837,4872394,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(b) Accrued interest,3814234,8642622,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(c) Prepaid and deferred charges,1516554,5182991,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(d) Goodwill,31229493,42921999,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(i) with definite lives,5466587,13866009,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(ii) with indefinite lives,215764,2900739,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(f) Deferred tax assets,6131025,11537281,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(g) Derivatives related amounts,131723715,329464981,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,9867526,18693537,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(i) Interests in associates and joint ventures,14908346,17150417,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
(j) Other,71347674,95183119,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
Total  Assets,2062972178,4905825514,"Total All Banks, As At April 30, 2016, (in thousands of dollars), Total All Banks, As At April 30, 2016, (in thousands of dollars)"
