Section I - Assets,Foreign Currency,Total Currency,P_Tags
"(iii) To Canadian federal government, provinces, municipal or school corporations",2937,3852742,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(iv) To foreign governments,22508876,22508876,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(v) Lease receivables,14132366,31476399,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(vi) To individuals for non-business purposes,118519021,652274423,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,15364890,279067998,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,62011176,180065712,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(vii) Reverse repurchase agreements,598022638,833729208,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(viii) To individuals and others for business purposes,544350659,951336074,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,7030676,39030415,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,272675211,507020535,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(A) Insured,1247996,465338412,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,138997717,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(C) Uninsured,122542349,1105012745,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(D) Reverse Mortgages,475006,4869985,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(ii) Non-residential,58403024,150740989,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",1472328,89888295,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",14015807,31927088,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(a) Insurance-related assets,262870,10986809,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(b) Accrued interest,5164344,11644362,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(c) Prepaid and deferred charges,1575178,7667170,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(d) Goodwill,34530193,49421415,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(i) with definite lives,5010341,16347139,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(ii) with indefinite lives,207961,5154234,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(f) Deferred tax assets,3847712,9378734,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(g) Derivatives related amounts,378711828,282645706,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,8947179,19852951,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(i) Interests in associates and joint ventures,17630158,20108001,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
(j) Other,103037857,135974526,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
Total  Assets,3563005677,7290718599,"Total All Banks, As At August 31, 2021, (in thousands of dollars), Total All Banks, As At August 31, 2021, (in thousands of dollars)"
