Section I - Assets,Foreign Currency,Total Currency,P_Tags
(iv) To foreign governments,22759418,22759418,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(v) Lease receivables,14206542,31593207,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(vi) To individuals for non-business purposes,116552595,646857842,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,15343826,277249987,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,60772811,178026612,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(vii) Reverse repurchase agreements,597014755,823595442,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(viii) To individuals and others for business purposes,537532425,940561990,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
Of (A) Secured by residential property,7022335,38489059,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
which: (B) Secured by other than residential property,267768822,502465277,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(A) Insured,1254146,467402830,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(B) Of which: NHA MBS pooled and unsold,0,142898456,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(C) Uninsured,120318145,1086304109,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(D) Reverse Mortgages,473929,4831129,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(ii) Non-residential,57777932,149624539,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",1336530,91208318,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",13968781,32018592,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(a) Insurance-related assets,265618,10871693,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(b) Accrued interest,5089281,11121871,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(c) Prepaid and deferred charges,1705802,7733134,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(d) Goodwill,34199600,49091085,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(i) with definite lives,4999376,16295949,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(ii) with indefinite lives,207433,5153889,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(f) Deferred tax assets,3554491,9038861,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(g) Derivatives related amounts,271758498,292319921,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,8796227,19797746,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(i) Interests in associates and joint ventures,17147429,19623734,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
(j) Other,110823333,138879886,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
Total  Assets,3373073630,7187951889,"Total All Banks, As At July 31, 2021, (in thousands of dollars), Total All Banks, As At July 31, 2021, (in thousands of dollars)"
