Section I - Assets,Foreign Currency,Total Currency,P_Tags
(C) Uninsured,115178059,1040052986,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(D) Reverse Mortgages,457722,4683228,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(ii) Non-residential,56183155,146125301,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
"4. Customers' liability under acceptances, less allowance for expected credit losses",1264920,89549622,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
"5. Land, buildings, and equipment, less accumulated depreciation",13599609,31380296,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
"6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","6. Other assets, less allowance for expected credit losses where applicable","Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(a) Insurance-related assets,242437,10537980,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(b) Accrued interest,5151856,12187804,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(c) Prepaid and deferred charges,1534809,7409220,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(d) Goodwill,33154089,48044383,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(e) Intangibles,(e) Intangibles,(e) Intangibles,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(i) with definite lives,4737800,15996057,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(ii) with indefinite lives,204380,5152874,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(f) Deferred tax assets,3364788,9276522,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(g) Derivatives related amounts,-326437937,308976488,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(h) Due from Head Office and related Canadian regulated Financial Institutions,12608327,23574071,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(i) Interests in associates and joint ventures,16452917,18880985,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
(j) Other,111072914,141205519,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
Total  Assets,2663055000,7059003438,"Total All Banks, As At May 31, 2021, (in thousands of dollars), Total All Banks, As At May 31, 2021, (in thousands of dollars)"
